CGATS.17
ORIGINATOR	"Ergosoft AG"
FILE_DESCRIPTOR	""
CREATED	"02/06/26"
NUMBER_OF_FIELDS	9
BEGIN_DATA_FORMAT
SAMPLE_ID SAMPLE_NAME CMYK_C CMYK_M CMYK_Y CMYK_K LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	3401
BEGIN_DATA
820 "56N FIELD PURPLE H3536M" 90.000763 89.500267 0.999466 3.999390 28.499275 20.300781 -38.199219
821 "65N UNIVERSITY RED H3536M" 6.999313 100.000000 85.000381 31.000229 40.999466 58.500000 32.699219
822 "66P DEEP MAROON H3536M" 55.500114 100.000000 73.000687 71.999695 19.800107 21.398438 7.199219
823 "69W CRIMSON H3536M" 13.000687 100.000000 79.499504 57.999542 29.500267 40.500000 21.101563
824 "69X TEAM MAROON H3536M" 29.500267 100.000000 65.999847 68.000305 23.999390 31.800781 12.800781
825 "66Z PINK FIRE II H3536M" 17.999542 76.000610 0.000000 0.000000 56.000610 50.398438 -11.699219
826 "79S YELLOW STRIKE H3536M" 0.000000 5.000381 88.000305 0.000000 91.299306 -0.199219 80.898438
827 "79W TEAM GOLD H3536M" 13.000687 20.000000 50.000763 3.999390 79.499504 3.800781 29.800781
828 "79Q SUNDOWN H3536M" 0.000000 39.499504 97.999542 0.000000 74.799725 22.300781 77.699219
829 "81F DESERT ORANGE H3536M" 19.499504 75.500114 93.000687 39.000534 40.300603 30.800781 33.699219
830 "89L TEAM ORANGE H3536M" 5.499351 90.000763 96.000610 0.000000 51.299306 60.898438 47.800781
831 "87F BRIGHT CERAMIC H3536M" 0.000000 58.500038 97.999542 0.000000 66.100557 38.500000 68.398438
832 "08Q PEWTER GREY H3536M" 28.000305 23.500420 28.499275 19.499504 68.799878 0.800781 7.699219
833 "89N BRNT ORANGE H3536M" 0.000000 82.999924 97.999542 0.000000 51.000229 60.000000 50.000000
834 "79V Club Gold H3536M" 17.000076 34.000153 65.999847 2.000458 76.000610 17.000000 54.000000
835 "10A WHITE W160WK" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
836 "00A BLACK W160WK" 95.999084 40.000000 20.999466 100.000000 11.999695 -9.000000 -3.000000
837 "01V WOLF GREY W160WK" 31.999695 25.998322 28.000305 20.000000 74.999619 1.000000 0.000000
838 "06F ANTHRACITE W160WK" 71.000229 45.000381 45.998322 86.999313 22.000458 -3.000000 1.000000
839 "20Q DARK CINDER W160WK" 28.000305 68.000305 85.999847 92.001221 17.999542 9.000000 11.000000
840 "31W CLASSIC GREEN W160WK" 82.999924 11.999695 85.999847 31.999695 45.999847 -36.000000 23.000000
841 "41S COLLEGE NAVY W160WK" 100.000000 74.001678 26.999313 84.000916 13.000687 2.000000 -11.000000
842 "45W BLUSTERY W160WK" 94.500649 0.000000 62.999924 22.000458 50.000763 -50.000000 1.000000
843 "4EV GAME ROYAL W160WK" 97.001602 61.998932 10.000763 14.001678 37.999542 -6.000000 -38.000000
844 "4EY VALOR BLUE W160WK" 62.999924 23.999390 2.000458 11.000229 62.999924 -8.000000 -29.000000
845 "4ES AERO BLUE W160WK" 94.500649 14.000153 25.000381 6.999313 57.000076 -39.000000 -32.000000
846 "56N FIELD PURPLE W160WK" 91.000229 91.999695 0.999466 11.999695 28.999771 19.000000 -37.000000
847 "65N UNIVERSITY RED W160WK" 10.000763 100.000000 80.001526 30.000763 42.000458 60.000000 34.000000
848 "66P DEEP MAROON W160WK" 58.001068 100.000000 71.000229 76.002136 17.999542 21.000000 7.000000
849 "69W TEAM CRIMSON W160WK" 10.000763 100.000000 80.000000 65.000381 28.999771 40.000000 23.000000
850 "69X TEAM MAROON W160WK" 25.999847 99.000534 66.999313 74.999619 25.000381 34.000000 12.000000
851 "66Z PINK FIRE II W160WK" 25.999847 80.000000 0.999466 0.000000 54.000153 47.000000 -13.000000
852 "79S YELLOW STRIKE W160WK" 0.999466 5.998322 85.000381 0.000000 91.000229 -4.000000 86.000000
853 "79W TEAM GOLD W160WK" 16.099794 22.999924 51.000229 3.100633 80.000000 4.000000 30.000000
854 "79Q SUNDOWN W160WK" 0.000000 40.001526 100.000000 0.000000 77.000076 20.000000 78.000000
855 "81F DESERT ORANGE W160WK" 23.999390 77.000076 91.999695 40.000000 34.000153 33.000000 40.000000
856 "89M UNIVERSITY ORANGE W160WK" 8.999771 91.000229 99.000534 0.000000 51.000229 60.000000 50.000000
857 "87F BRIGHT CERAMIC W160WK" 0.000000 60.999466 100.000000 0.000000 65.999847 38.000000 66.000000
858 "39Y GORGE GREEN W160WK" 98.001068 5.999847 93.000687 80.999466 25.000381 -24.000000 12.000000
859 "3EY PRO GREEN W160WK" 94.999619 2.999924 85.999847 86.999313 6.999313 -16.000000 10.000000
860 "44A TIDAL BLUE W160WK" 84.998856 10.000763 33.000687 6.999313 57.000076 -39.000000 -17.000000
861 "2DH MEDIUM OLIVE W160WK" 22.999924 20.999466 68.999771 74.999619 43.999390 -3.000000 25.000000
862 "01P DARK STEEL GREY W160WK" 55.999084 46.999313 50.000763 42.000458 43.700313 -0.300781 2.398438
863 "PMS 511C NEW MAROON W160WK" 54.999619 94.099336 5.099565 65.900664 17.999542 36.000000 -10.000000
864 "PMS 361C LEVEL GREEN W160WK" 73.000687 3.100633 91.099413 0.999466 62.999924 -47.000000 37.000000
865 "78H AMARILLO W160WK" 0.000000 26.999313 100.000000 0.000000 82.000458 13.000000 82.000000
866 "08Q TM PEWTER GREY W160WK" 31.000229 25.999847 35.001144 25.999847 68.000305 1.000000 8.000000
867 "89L TEAM ORANGE W160WK" 6.999313 88.999771 97.999542 0.000000 51.000229 60.000000 50.000000
868 "03S TM BLACK W160WK" 95.999084 40.000000 20.999466 100.000000 11.999695 -9.000000 -3.000000
869 "03T TM BLUE GREY W160WK" 31.999695 25.998322 28.000305 20.000000 74.999619 1.000000 0.000000
870 "05X TM ANTHRACITE W160WK" 71.000229 45.000381 45.998322 86.999313 22.000458 -3.000000 1.000000
871 "08Q TM PEWTER GREY W160WK(2)" 31.000229 25.999847 35.001144 25.999847 68.000305 1.000000 8.000000
872 "2AQ TM BROWN W160WK" 28.000305 68.000305 85.999847 92.001221 17.999542 9.000000 11.000000
873 "3EM TM KELLY GREEN W160WK" 82.999924 11.999695 85.999847 31.999695 45.999847 -36.000000 23.000000
874 "43V TM NAVY W160WK" 100.000000 74.001678 26.999313 84.000916 13.000687 2.000000 -11.000000
875 "45W TM BLUSTERY W160WK" 94.500649 0.000000 62.999924 22.000458 50.000763 -50.000000 1.000000
876 "49V TM ROYAL W160WK" 97.001602 61.998932 10.000763 14.001678 37.999542 -6.000000 -38.000000
877 "4CV TM LIGHT BLUE W160WK" 62.999924 23.999390 2.000458 11.000229 62.999924 -8.000000 -29.000000
878 "4ES TM AERO BLUE W160WK" 94.500649 14.000153 25.000381 6.999313 57.000076 -39.000000 -32.000000
879 "52V TM PURPLE W160WK" 91.000229 91.999695 0.999466 11.999695 28.999771 19.000000 -37.000000
880 "64V TM SCARLET W160WK" 10.000763 100.000000 80.001526 30.000763 42.000458 60.000000 34.000000
881 "67Y TM DARK MAROON W160WK" 58.001068 100.000000 71.000229 76.002136 17.999542 21.000000 7.000000
882 "69W TM CRIMSON W160WK" 10.000763 100.000000 80.000000 65.000381 28.999771 40.000000 23.000000
883 "69Y TM CARDINAL W160WK" 25.999847 99.000534 66.999313 74.999619 25.000381 34.000000 12.000000
884 "6DR TM PINK FIRE W160WK" 25.999847 80.000000 0.999466 0.000000 54.000153 47.000000 -13.000000
885 "79S TM YELLOW STRIKE W160WK" 0.999466 5.998322 85.000381 0.000000 91.000229 -4.000000 86.000000
886 "79X TM VEGAS GOLD W160WK" 16.099794 22.999924 51.000229 3.100633 80.000000 4.000000 30.000000
887 "79Y TM BRIGHT GOLD W160WK" 0.000000 40.001526 100.000000 0.000000 77.000076 20.000000 78.000000
888 "81F DESERT ORANGE W160WK(2)" 23.999390 77.000076 91.999695 40.000000 34.000153 33.000000 40.000000
889 "82U TM ORANGE W160WK" 6.999313 88.999771 97.999542 0.000000 51.000229 60.000000 50.000000
890 "87F TM BRIGHT CERAMIC W160WK" 0.000000 60.999466 100.000000 0.000000 65.999847 38.000000 66.000000
891 "31V TM DARK GREEN W160WK" 98.001068 5.999847 93.000687 80.999466 25.000381 -24.000000 12.000000
892 "3EY PRO GREEN W160WK(2)" 94.999619 2.999924 85.999847 86.999313 6.999313 -16.000000 10.000000
893 "44A TM TIDAL BLUE W160WK" 84.998856 10.000763 33.000687 6.999313 57.000076 -39.000000 -17.000000
894 "2DH TM MED OLIVE W160WK" 22.999924 20.999466 68.999771 74.999619 43.999390 -3.000000 25.000000
895 "81F TM DESERT ORANGE W160WK" 23.999390 77.000076 91.999695 40.000000 34.000153 33.000000 40.000000
896 "01P TM DK STEEL GREY W160WK" 55.999084 46.999313 50.000763 42.000458 43.700313 -0.300781 2.398438
897 "PMS 511C NEW MAROON W160WK(2)" 54.999619 94.099336 5.099565 65.900664 17.999542 36.000000 -10.000000
898 "PMS 361C LEVEL GREEN W160WK(2)" 73.000687 3.100633 91.099413 0.999466 62.999924 -47.000000 37.000000
899 "78H AMARILLO W160WK(2)" 0.000000 26.999313 100.000000 0.000000 82.000458 13.000000 82.000000
900 "00A BLACK NK1006637" 85.999847 5.999847 34.000153 97.999542 13.699550 -10.601563 -4.500000
901 "06F ANTHRACITE NK1006637" 65.000381 42.999924 45.000381 77.000076 22.800031 -2.601563 0.300781
902 "01V WOLF GREY NK1006637" 34.999619 24.499886 30.000763 11.999695 70.099947 0.601563 2.601563
903 "01P DK STEEL GREY NK1006637" 50.499733 40.000000 43.500420 37.000076 45.299458 1.000000 3.898438
904 "20Q DARK CINDER NK1006637" 34.000153 57.000076 79.000534 86.500343 19.400320 8.500000 12.898438
905 "65N UNIVERSITY RED NK1006637" 11.000229 100.000000 77.000076 20.500496 39.800107 56.699219 30.601563
906 "79W TEAM GOLD NK1006637" 16.000610 23.999390 53.000687 3.999390 79.499504 3.800781 29.800781
907 "79S YELLOW STRIKE NK1006637" 0.000000 6.999313 85.999847 0.000000 92.599374 -2.101563 82.300781
908 "79Q SUNDOWN NK1006637" 0.000000 37.500572 100.000000 2.000458 75.800717 20.699219 78.800781
909 "89L TEAM ORANGE NK1006637" 6.999313 86.500343 88.499275 0.000000 51.700618 58.898438 49.000000
910 "87F BRIGHT CERAMIC NK1006637" 0.000000 56.499580 99.000534 0.000000 66.100557 38.500000 68.398438
911 "39Y GORGE GREEN NK1006637" 90.499733 6.999313 94.000153 68.499275 27.800412 -25.898438 13.000000
912 "31W CLASSIC GREEN NK1006637" 80.000000 8.000305 86.500343 26.500343 48.299382 -35.101563 24.398438
913 "2DH MEDIUM OLIVE NK1006637" 19.000534 5.000381 62.999924 70.000763 41.399252 -3.101563 25.000000
914 "41S COLLEGE NAVY NK1006637" 97.500572 70.499733 23.500420 74.500649 14.900435 0.398438 -11.898438
915 "45W BLUSTERY NK1006637" 91.500725 0.000000 58.500038 13.000687 50.899519 -45.300781 -0.601563
916 "4EV GAME ROYAL NK1006637" 93.000687 54.999619 16.000610 5.999847 37.700465 -7.398438 -36.398438
917 "4EY VALOR BLUE NK1006637" 65.999847 22.999924 0.999466 6.999313 68.200198 -8.101563 -26.300781
918 "4ES AERO BLUE NK1006637" 90.000763 11.000229 20.000000 5.999847 53.499657 -36.000000 -30.500000
919 "44A TIDAL BLUE NK1006637" 84.499886 2.000458 31.999695 13.000687 62.200351 -38.199219 -19.300781
920 "56N FIELD PURPLE NK1006637" 83.999390 85.499351 2.000458 14.999619 29.900053 20.699219 -37.601563
921 "66P DEEP MAROON NK1006637" 46.199741 100.000000 63.999390 79.699397 18.100252 18.500000 6.300781
922 "69W TEAM CRIMSON NK1006637" 13.000687 100.000000 73.000687 57.999542 28.000305 38.500000 20.898438
923 "69X TEAM MAROON NK1006637" 17.999542 100.000000 63.999390 70.000763 23.300526 30.601563 12.398438
924 "66Z PINK FIRE II NK1006637" 22.000458 80.000000 0.999466 0.000000 54.900435 48.601563 -13.398438
925 "81F DESERT ORANGE NK1006637" 20.999466 76.000610 93.000687 37.999542 40.300603 30.800781 33.699219
926 "10A WHITE NK1006637" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
927 "52M NEW ORCHID NK1006637" 94.000153 88.999771 8.999771 54.999619 22.000458 12.000000 -24.000000
928 "10A WHITE NK1006637(2)" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
929 "03S TM Black NK1006637" 85.999847 5.999847 34.000153 97.999542 13.699550 -10.601563 -4.500000
930 "05X TM Anthracite NK1006637" 65.999847 43.999390 45.000381 77.000076 22.800031 -2.601563 0.300781
931 "03T Blue Grey NK1006637" 34.999619 24.499886 30.000763 11.999695 70.099947 0.601563 2.601563
932 "01P TM DK STEEL GREY NK1006637" 50.499733 40.000000 43.500420 37.000076 45.299458 1.000000 3.898438
933 "2AQ TM Brown NK1006637" 34.000153 57.000076 79.000534 86.500343 19.400320 8.500000 12.898438
934 "31V TM Dark Green NK1006637" 90.499733 6.999313 94.000153 68.499275 27.800412 -25.898438 13.000000
935 "3EM TM Kelly Green NK1006637" 80.000000 8.000305 86.500343 26.500343 48.299382 -35.101563 24.398438
936 "2DH TM MED OLIVE NK1006637" 19.000534 5.000381 62.999924 70.000763 41.399252 -3.101563 25.000000
937 "43V TM Navy NK1006637" 97.500572 70.499733 23.500420 74.500649 14.900435 0.398438 -11.898438
938 "45W TM BLUSTERY NK1006637" 91.500725 0.000000 58.500038 13.000687 50.899519 -45.300781 -0.601563
939 "49V TM Royal NK1006637" 93.000687 54.999619 16.000610 5.999847 37.700465 -7.398438 -36.398438
940 "4CV TM Light Blue NK1006637" 65.999847 22.999924 0.999466 6.999313 68.200198 -8.101563 -26.300781
941 "4ES TM AERO BLUE NK1006637" 90.000763 11.000229 20.000000 5.999847 53.499657 -36.000000 -30.500000
942 "44A TM TIDAL BLUE NK1006637" 84.499886 2.000458 31.999695 13.000687 62.200351 -38.199219 -19.300781
943 "52V TM Purple NK1006637" 83.999390 85.499351 2.000458 14.999619 29.900053 20.699219 -37.601563
944 "54V TM Scarlet NK1006637" 11.000229 100.000000 77.000076 20.500496 39.800107 56.699219 30.601563
945 "67Y TM Dark Maroon NK1006637" 46.199741 100.000000 63.999390 79.699397 18.100252 18.500000 6.300781
946 "69W TM CRIMSON NK1006637" 13.000687 100.000000 73.000687 57.999542 28.000305 38.500000 20.898438
947 "69Y TM Cardinal NK1006637" 17.999542 100.000000 63.999390 70.000763 23.300526 30.601563 12.398438
948 "6DR TM Pink Fire II NK1006637" 22.000458 80.000000 0.999466 0.000000 54.900435 48.601563 -13.398438
949 "79X TM Vegas Gold NK1006637" 16.000610 23.999390 53.000687 3.999390 79.499504 3.800781 29.800781
950 "79Y TM Bright Gold NK1006637" 0.000000 37.500572 100.000000 2.000458 75.800717 20.699219 78.800781
951 "81F DESERT ORANGE NK1006637(2)" 20.999466 76.000610 93.000687 37.999542 40.300603 30.800781 33.699219
952 "82U TM ORANGE NK1006637" 6.999313 86.500343 88.499275 0.000000 51.700618 58.898438 49.000000
953 "87F TM Bright Ceramic NK1006637" 0.000000 56.499580 99.000534 0.000000 66.100557 38.500000 68.398438
954 "2DH MEDIUM OLIVE NK1022685 WG" 16.099794 11.099413 62.099641 68.299382 43.599603 -0.500000 21.898438
955 "39Y GORGE GREEN NK1022685 WG" 88.099489 3.100633 87.800412 70.000763 28.999771 -27.398438 13.800781
956 "3EY PRO GREEN NK1022685 WG" 95.300221 27.100023 89.100481 85.999847 17.500572 -15.398438 5.800781
957 "41S COLLEGE NAVY NK1022685 WG" 100.000000 75.199512 23.100633 81.399252 14.500649 0.699219 -11.500000
958 "00A BLACK NK1022685 WG" 89.199664 7.800412 32.899977 100.000000 12.100404 -8.199219 -3.500000
959 "06F ANTHRACITE NK1022685 WG" 65.900664 43.100633 47.100023 81.199359 21.899748 -2.699219 -0.101563
960 "20Q DARK CINDER NK1022685 WG" 25.900664 67.299916 85.099565 90.099947 19.200427 9.000000 12.699219
961 "31W CLASSIC GREEN NK1022685 WG" 86.100557 23.100633 93.000687 4.100099 51.200122 -38.800781 22.800781
962 "44A TIDAL BLUE NK1022685 WG" 82.000458 14.099336 20.000000 14.099336 54.500649 -27.398438 -25.699219
963 "45W BLUSTERY NK1022685 WG" 90.000763 0.000000 60.399786 20.999466 50.000763 -47.601563 2.300781
964 "48Y ITALY BLUE NK1022685 WG" 91.000229 17.999542 5.000381 0.000000 47.100023 -16.000000 -38.199219
965 "56N FIELD PURPLE NK1022685 WG" 91.000229 91.000229 1.199359 16.099794 28.900587 20.898438 -38.199219
966 "66P DEEP MAROON NK1022685 WG" 40.000000 100.000000 68.999771 70.200656 20.799573 24.300781 8.398438
967 "4ES AERO BLUE NK1022685 WG" 94.099336 10.200656 22.000458 8.999771 48.900587 -27.898438 -31.398438
968 "4EV GAME ROYAL NK1022685 WG" 96.899367 61.199359 17.999542 8.200198 37.099260 -6.898438 -35.699219
969 "4KB DARK TURQ NK1022685 WG" 80.199893 7.800412 31.400015 7.800412 59.800107 -31.601563 -16.500000
970 "4LB GYM BLUE NK1022685 WG" 100.000000 52.799268 20.000000 56.200504 25.900664 -9.601563 -23.199219
971 "52M NEW ORCHID NK1022685 WG" 89.799344 85.900664 0.000000 47.100023 22.299535 11.800781 -29.199219
972 "65N UNI RED NK1022685 WG" 5.099565 100.000000 78.800641 17.999542 42.400244 60.800781 34.800781
973 "66Z PINK FIRE II NK1022685 WG" 25.099565 81.199359 1.199359 0.000000 51.900511 52.300781 -14.398438
974 "69W TM CRIMSON NK1022685 WG" 11.000229 100.000000 80.000000 56.299687 29.900053 41.101563 23.398438
975 "69X TEAM MAROON NK1022685 WG" 16.099794 100.000000 65.900664 66.100557 24.400702 32.601563 13.500000
976 "10A WHITE NK103302M" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
977 "10A WHITE NK103302M(2)" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
978 "10A WHITE NK103302M(3)" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
979 "00A BLACK NK1033023M" 88.999771 33.000687 30.099947 96.501106 13.699550 -10.601563 -4.500000
980 "01P DK STEEL GREY NK1033023M" 54.500649 45.499351 48.999771 36.000610 45.299458 1.000000 3.898438
981 "01V WOLF GREY NK1033023M" 37.999542 28.999771 30.000763 5.000381 70.099947 0.601563 2.601563
982 "06F ANTHRACITE NK1033023M" 62.500954 42.499428 49.500267 84.699779 22.800031 -2.601563 0.300781
983 "06H FLINT GREY NK1033023M" 51.999695 25.999847 15.100328 68.500801 41.100175 -5.898438 -6.398438
984 "20Q DARK CINDER NK1033023M" 28.000305 74.500649 87.499809 88.000305 19.400320 8.500000 12.898438
985 "2DH MEDIUM OLIVE NK1033023M" 17.999542 13.000687 70.501259 72.599374 41.399252 -3.101563 25.000000
986 "31W CLASSIC GREEN NK1033023M" 80.999466 10.200656 88.299382 29.201190 48.299382 -35.101563 24.398438
987 "39Y GORGE GREEN NK1033023M" 86.700237 5.499351 88.999771 75.500114 27.800412 -25.898438 13.000000
988 "3EY PRO GREEN NK1033023M" 89.500267 30.000763 79.000534 80.500496 20.500496 -19.601563 6.199219
989 "41S COLLEGE NAVY NK1033023M" 96.499580 77.000076 17.500572 82.000458 14.900435 0.398438 -11.898438
990 "44A TIDAL BLUE NK1033023M" 87.499809 0.999466 37.000076 5.000381 62.200351 -38.199219 -19.300781
991 "44U SIGNAL BLUE NK1033023M" 89.500267 34.500649 8.999771 10.200656 44.499886 -16.601563 -42.699219
992 "45W BLUSTERY NK1033023M" 93.499657 0.000000 58.500038 28.999771 50.899519 -45.300781 -0.601563
993 "48Y ITALY BLUE NK1033023M" 86.500343 26.999313 9.201190 4.100099 50.099947 -19.398438 -40.699219
994 "4ES AERO BLUE NK1033023M" 92.500191 8.000305 16.499580 8.999771 53.499657 -36.000000 -30.500000
995 "4EV GAME ROYAL NK1033023M" 92.500191 60.999466 16.099794 6.500343 37.700465 -7.398438 -36.398438
996 "4EY VALOR BLUE NK1033023M" 57.000076 22.999924 0.000000 7.800412 68.200198 -8.101563 -26.300781
997 "4LB GYM BLUE NK1033023M" 94.000153 53.000687 10.000763 42.499428 30.899519 -11.601563 -20.800781
998 "52M NEW ORCHID NK1033023M" 90.499733 88.700694 0.000000 53.499657 20.199893 12.601563 -24.300781
999 "56N FIELD PURPLE NK1033023M" 86.999313 88.999771 4.199283 14.500649 29.900053 20.699219 -37.601563
1000 "65N UNI RED NK1033023M" 3.500420 99.000534 77.000076 19.800107 39.800107 56.699219 30.601563
1001 "66P DEEP MAROON NK1033023M" 43.500420 94.500649 68.000305 74.500649 18.100252 18.500000 6.300781
1002 "69W TM CRIMSON NK1033023M" 6.500343 93.499657 79.000534 54.500649 28.000305 38.500000 20.898438
1003 "69X TEAM MAROON NK1033023M" 20.000000 99.800107 65.099565 68.000305 23.300526 30.601563 12.398438
1004 "66Z PINK FIRE II NK1033023M" 23.399710 81.499962 2.000458 0.000000 54.900435 48.601563 -13.398438
1005 "76I UNI GOLD NK1033023M" 0.000000 38.500038 96.099794 0.000000 75.800717 22.800781 78.699219
1006 "77C GOLD NK1033023M" 0.500496 35.100328 89.201190 0.000000 78.300145 17.800781 65.601563
1007 "78H AMARILLO NK1033023M" 0.000000 26.800946 97.000076 0.000000 82.200351 12.601563 82.000000
1008 "79Q SUNDOWN NK1033023M" 0.000000 38.500038 97.000076 0.000000 75.800717 20.699219 78.800781
1009 "79S YELLOW STRIKE NK1033023M" 0.000000 7.200732 91.200122 0.000000 92.599374 -2.101563 82.300781
1010 "79V CLUB GOLD NK1033023M" 20.399786 39.000534 65.099565 7.499809 73.299763 9.898438 38.398438
1011 "79W TEAM GOLD NK1033023M" 14.000153 24.499886 50.000763 4.000916 79.499504 3.800781 29.800781
1012 "81F DESERT ORANGE NK1033023M" 26.500343 81.699855 91.000229 34.999619 40.300603 30.800781 33.699219
1013 "87F BRIGHT CERAMIC NK1033023M" 0.000000 57.000076 91.000229 0.000000 66.100557 38.500000 68.398438
1014 "89L TEAM ORANGE NK1033023M" 0.000000 85.999847 89.500267 0.000000 51.700618 58.898438 49.000000
1015 "89M UNI ORANGE NK1033023M" 6.500343 82.499428 87.499809 8.999771 50.400549 44.800781 49.398438
1016 "89N BRLL ORANGE NK1033023M" 0.000000 84.499886 96.000610 0.000000 64.600595 42.398438 66.898438
1017 "10A WHITE NK1022684" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
1018 "00A BLACK NK1022684" 91.999695 60.000000 59.000534 99.000534 13.699550 -10.601563 -4.500000
